UE_ID;UE_NOM;CHAPITRE_ID;CHAPITRE;SERIE_ID;SERIE_TITRE;NB_QUESTIONS
99;UE12 - Odontologie;1938;Aspects morphologiques et régulation de l'odontogenèse;2920;Aspects morphologiques et régulation de l’odontogenèse partie 1 #18 ;6
99;UE12 - Odontologie;1938;Aspects morphologiques et régulation de l'odontogenèse;2922;Aspects morphologiques et régulation de l’odontogenèse partie 1 #19;3
99;UE12 - Odontologie;1938;Aspects morphologiques et régulation de l'odontogenèse;2923;Aspects morphologiques et régulation de l’odontogenèse partie 2 #20;5
99;UE12 - Odontologie;1938;Aspects morphologiques et régulation de l'odontogenèse;2924;Aspects morphologiques et régulation de l’odontogenèse partie 2 #21;3
99;UE12 - Odontologie;1939;Dentinogénèse;2925;La dentinogénèse partie 1 #22;6
99;UE12 - Odontologie;1939;Dentinogénèse;2927;La dentinogénèse partie 1 #23;6
99;UE12 - Odontologie;1939;Dentinogénèse;2928;La dentinogénèse partie 2 #24;5
99;UE12 - Odontologie;1939;Dentinogénèse;2930;La dentinogénèse partie 2 #25;4
99;UE12 - Odontologie;1940;Amélogénèse;2931;Amélogénèse partie 1 #26;5
99;UE12 - Odontologie;1940;Amélogénèse;2932;Amélogénèse partie 1 #27;5
99;UE12 - Odontologie;1940;Amélogénèse;2933;Amélogénèse partie 2 #28;5
99;UE12 - Odontologie;1940;Amélogénèse;2934;Amélogénèse partie 2 #29;4
99;UE12 - Odontologie;1935;Formation et devenir de l'appareil pharyngé;20169;CB1 - Spé odontologie;30
99;UE12 - Odontologie;1936;Mise en place de la cavité buccale;20169;CB1 - Spé odontologie;30
99;UE12 - Odontologie;1937;Formation du squelette crânio-facial;20169;CB1 - Spé odontologie;30
99;UE12 - Odontologie;1938;Aspects morphologiques et régulation de l'odontogenèse;20169;CB1 - Spé odontologie;30
99;UE12 - Odontologie;1939;Dentinogénèse;20169;CB1 - Spé odontologie;30
99;UE12 - Odontologie;1935;Formation et devenir de l'appareil pharyngé;20630;CB2 - Spé odontologie;30
99;UE12 - Odontologie;1936;Mise en place de la cavité buccale;20630;CB2 - Spé odontologie;30
99;UE12 - Odontologie;1937;Formation du squelette crânio-facial;20630;CB2 - Spé odontologie;30
99;UE12 - Odontologie;1938;Aspects morphologiques et régulation de l'odontogenèse;20630;CB2 - Spé odontologie;30
99;UE12 - Odontologie;1939;Dentinogénèse;20630;CB2 - Spé odontologie;30
99;UE12 - Odontologie;1940;Amélogénèse;20630;CB2 - Spé odontologie;30
99;UE12 - Odontologie;1935;Formation et devenir de l'appareil pharyngé;21380;CB3 - Spé odontologie;30
99;UE12 - Odontologie;1936;Mise en place de la cavité buccale;21380;CB3 - Spé odontologie;30
99;UE12 - Odontologie;1937;Formation du squelette crânio-facial;21380;CB3 - Spé odontologie;30
99;UE12 - Odontologie;1938;Aspects morphologiques et régulation de l'odontogenèse;21380;CB3 - Spé odontologie;30
99;UE12 - Odontologie;1939;Dentinogénèse;21380;CB3 - Spé odontologie;30
99;UE12 - Odontologie;1940;Amélogénèse;21380;CB3 - Spé odontologie;30
98;UE12 - Pharmacie;1941;Les interactions faibles en (Bio)Chimie Les Métaux et le vivant;3392;Les interactions faibles en (Bio)chimie, les métaux et le vivant #2;6
98;UE12 - Pharmacie;1945;Méthode de détermination des structures 3D des protéines;3401;Méthode de détermination des structures 3D des protéines et conception des médicaments #11;5
98;UE12 - Pharmacie;1945;Méthode de détermination des structures 3D des protéines;3402;Méthode de détermination des structures 3D des protéines et conception des médicaments #12;5
98;UE12 - Pharmacie;1946;Introduction aux cancers : Des maladies multifactiorielles;3403;Introduction aux cancers, des maladies multifactorielles #13;5
98;UE12 - Pharmacie;1946;Introduction aux cancers : Des maladies multifactiorielles;3404;Introduction aux cancers, des maladies multifactorielles #14;5
98;UE12 - Pharmacie;1946;Introduction aux cancers : Des maladies multifactiorielles;3405;Introduction aux cancers, des maladies multifactorielles #15;5
98;UE12 - Pharmacie;1947;Approche moléculaire des anticancéreux : Des thérapies conventionnelles aux approches ciblées;3406;Approche moléculaire des anticancéreux #16;5
98;UE12 - Pharmacie;1947;Approche moléculaire des anticancéreux : Des thérapies conventionnelles aux approches ciblées;3407;Approche moléculaire des anticancéreux #17;6
98;UE12 - Pharmacie;1949;Vectorisation des agents anti-cancéreux;3411;Vectorisation des agents anti-cancéreux #21;5
98;UE12 - Pharmacie;1949;Vectorisation des agents anti-cancéreux;3412;Vectorisation des agents anti-cancéreux #22;5
98;UE12 - Pharmacie;1950;Diagnostiquer, prévenir et traiter les infections virales;3418;Diagnostiquer, traiter et prévenir les infections bactériennes #23;5
98;UE12 - Pharmacie;1950;Diagnostiquer, prévenir et traiter les infections virales;3419;Diagnostiquer, traiter et prévenir les infections bactériennes #24;5
98;UE12 - Pharmacie;1950;Diagnostiquer, prévenir et traiter les infections virales;3420;Diagnostiquer, traiter et prévenir les infections bactériennes #25;4
98;UE12 - Pharmacie;1952;Approches moléculaire des antiviraux : L'exemple des traitements contre le VIH;3423;Approche moléculaire des antiviraux, l'exemple du traitement contre le VIH #28;5
98;UE12 - Pharmacie;1952;Approches moléculaire des antiviraux : L'exemple des traitements contre le VIH;3424;Approche moléculaire des antiviraux, l'exemple du traitement contre le VIH #29;6
98;UE12 - Pharmacie;1954;Exemples choisis d’approches moléculaires pour le design d’antibiotiques;3427;Approche moléculaire des modulateurs de l'autophagie et du protéasome #32;5
98;UE12 - Pharmacie;1954;Exemples choisis d’approches moléculaires pour le design d’antibiotiques;3428;Approche moléculaire des modulateurs de l'autophagie et du protéasome #33;6
98;UE12 - Pharmacie;1955;Généralités sur les infections associées aux soins;3429;Stratégie pour la conception des médicaments antibactériens #34;5
98;UE12 - Pharmacie;1955;Généralités sur les infections associées aux soins;3430;Stratégie pour la conception des médicaments antibactériens #35;6
98;UE12 - Pharmacie;1956;Apport des biothérapies dans le traitement du cancer : De l’immunologie à l’immunothérapie anti- cancéreuse;3431;Apport des biothérapies dans le traitement du cancer, apprendre à l'organisme à se défendre contre le cancer #36;5
98;UE12 - Pharmacie;1956;Apport des biothérapies dans le traitement du cancer : De l’immunologie à l’immunothérapie anti- cancéreuse;3432;Apport des biothérapies dans le traitement du cancer, apprendre à l'organisme à se défendre contre le cancer #37;6
98;UE12 - Pharmacie;1941;Les interactions faibles en (Bio)Chimie Les Métaux et le vivant;4037;Les interactions faibles en (Bio)chimie, Les métaux et le vivant #38 ;5
98;UE12 - Pharmacie;1956;Apport des biothérapies dans le traitement du cancer : De l’immunologie à l’immunothérapie anti- cancéreuse;4371;Apport des biothérapies dans le traitement du cancer #42;5
98;UE12 - Pharmacie;1956;Apport des biothérapies dans le traitement du cancer : De l’immunologie à l’immunothérapie anti- cancéreuse;4372;Apport des biothérapies dans le traitement du cancer #43;5
98;UE12 - Pharmacie;1956;Apport des biothérapies dans le traitement du cancer : De l’immunologie à l’immunothérapie anti- cancéreuse;4373;Apport des biothérapies dans le traitement du cancer #44;5
98;UE12 - Pharmacie;1949;Vectorisation des agents anti-cancéreux;4374;Vectorisation des agents anti-cancéreux #45;5
